content,label,suggested_label,reviewed_label,notes
材质一般，模具一般，算不上精致，也不算粗糙，一般般啦。sis芯片，和1g内存都有点耿耿于怀。声卡和调制解调器如果是装XP一代要先打kb888111的补丁，否则怎么也驱动不起来。,negative,neutral,,
特价房相当的吵。临近高价桥，晚上吵死拉。不过在背面的房间倒还不错，价格也很有吸引力。就是房间很旧！服务员态度一般，而且还很忙，入住和退房都等了很久，差不多10-30分钟才能搞定。,negative,neutral,,
我是十一入住的，酒店已经进入淡季，整个酒店只有一个餐厅营业，而且一大半的菜都没有，二个小商店一个关门，一个连饮料也没有，只有矿泉水喝牛奶，很让人失望，不过房间的确不错，服务一般。,positive,neutral,,
风扇声音不小，间歇性的；这款机器在开机键那是没有一小行触摸屏，购买请注意；本本扬声器一般，我宿舍女生买了个东芝的，音效不如她的那个，但是综合比起来我的要漂亮的很多，哈哈，有很大安慰,negative,neutral,,
位置对于浦东机场非常方便，特别适合赶早上飞机及自驾坐飞机的朋友，傍边有私人停车场价格比浦东机场便宜很多，服务员态度非常的一般，总体感觉可以将就凑合的住，性价比在这个地位位置总体可以。,negative,neutral,,
其实大品牌用的东西和小厂的没啥太大的不同，买的就是质量控制体系和售后，特别是笔记本电脑。 一般的上网和文件处理，看看照片啥的足够用了， 盲目的要求高配置没啥意思的， 用两年再换新的。,positive,neutral,,
我订的260的房间，还算不错了，住了两晚。是以前政府的接待宾馆，有点老，但是还算可以的，各方面都差不多，不算差，但也不是很好。我感觉床还是比较舒服的。宾馆周围比较繁华，应该是商业区。,positive,neutral,,
真的很吵 我特意要了个安静的房间 虽然听不见外面的交通声音，但是走廊里的声音一清二楚我要的是商务大床，感觉很小，但是还算干净，最主要是电视没有机顶盒，最让我诧异（怎么说我也是在上海阿）,negative,neutral,,
很一般。性价比很差。跟上海的快捷酒店相比，价格贵，服务差；外面空气不错。但是内部装修亟待改善；窗户的高度太低，不小心会摔下去；令人匪夷所思的是，订的是大床房，但是床却是坏的；感觉很不好。,negative,neutral,,
我在携程上订的是带电脑的商务房，结果给我安排了没电脑的商务房，不过后来还是给我换了带电脑的商务房。早餐的就餐环境和质量比以前有改进，但是早餐品种偏少，水果中的西瓜切块太大，希望有待改进！,positive,neutral,,
"16:9的物理分辨率,整体看起来屏幕比较矮,看高清不错但是玩游戏可能不太习惯需要适应.还有就是送的杀毒软件完全没有太大用处,还不如送鼠标。散热还是个问题。右下角的方向键感觉似乎有些脆弱！",negative,neutral,,
"还可以,不过第一次入住的时候没有送水果,这次送了,不过第二天把我第一天存的水果换了,虽然房务中心帮我换了两个苹果,不过一个坏的,不过总体还可以,听说马上要涨价了,因为听说评上了四星级,哎",positive,neutral,,
酒店离观全街很近，整体环境很有苏州小桥流水人家的风味，酒店内部环境幽静，园林式的花园就像住在古代大富人家的感觉，就是房间的面积很小，卫生间更小， 床是大床但也比一般酒店的标准尺寸小一些。,positive,neutral,,
64和弦音质还可以，但调至最高音的时候，会出现失真，而且比较明显；同时，杂音也变得大起来。播放MP3音乐时，效果也很一般，效果还不如平常戴着耳机在网上听MP3的好！还有就是：不支持蓝牙！,negative,neutral,,
总的感觉还可以，很安静，房间也好。靠近民族村和海埂公园，晚上可以去滇池边坐坐，听听潮汐，非常的享受。唯一不好的就是晚上打车出去不方便，不过前台也有准备，可以帮你叫出租车，提前说一声就行。,positive,neutral,,
作为只是住一晚，并且有班车接送到机场的酒店，属于上世纪的装修风格，房间大小类似鸟笼，但浴室却不小…整体需要侧身行走，如果要求不是太高，勉强凑活一晚，不怕门外飞机、吵闹或行走声音的话，定吧。,negative,neutral,,
想买的网友参考我的配图，再看看超市的苹果价格，这个还是挺划算的，虽然谈不上很好，但也对得起货品了！毕竟在超市20几块钱买不到几个苹果，这个个头一般吧！不大但也不小，中规中矩，口感挺脆、新鲜,positive,neutral,,
外观感觉还不错，但屏幕内感觉还是欠缺了些，不过也正常，拿小灵通和anycall比那就太那个了~，信号还可以，如果信号不好那也是小灵通网络的问题，我用了感觉比同类的其他小灵通信号接受要强一些,positive,neutral,,
住的酒店还算舒服环境不错。早餐也还可以。唯一遗憾的我的笔记本充电器拉在了酒店，发现后打电话给酒店说没有发现有遗漏！我的出差形成很简单：酒店---客户---下一家酒店，电脑都是放在皮箱里的。,positive,neutral,,
"酒店的环境,早餐还可以。环境也比较安静，工作人员的 服务意识也一流。只是酒店附近的餐饮点比较少。可供选择的 不多。在酒店就餐不知为啥当时吃饭的人不多但上菜特慢。总体来说还是会继续入住该酒店。",positive,neutral,,
刚刚进去不知道大堂在那里，上了电梯才发觉在楼上，特别小。觉得房间还可以，设施还是比较新，也比较干净。就是房间小了点，可能是我住的单间的原因。早餐一般。就是地理位置比较优越，离购物商场比较近。,positive,neutral,,
内存有点小，虽然自己买了一个已经装上，但是还不如京东直接促销一下送根内存更好，更人性化，还有买电脑居然没有包包送，也不很人性化，采购一批一般的电脑包也就20--30元一个，这点京东有点小气！,negative,neutral,,
散热要好于540这些机器，表面很凉。但是通过EVREST检测CPU温度一般在66-69之间，硬盘和主板的温度较正常，但是CPU就恐怖了。把SD卡放在读卡器里面居然取不出来了，明天要客服搞定。,negative,neutral,,
物流很快，送货上门，真的很棒！苹果总重量应该没问题，但小的真的有点小。味道一般吧，有点酸，口感不是很好！不过没有坏的也没有瑕疵。在京东买的水果基本都是假的自营的，没有坏的，这是让我很满意的！,positive,neutral,,
HP的品牌，质量应该算过的去，只是比较便宜，更有优势，买之前已经做了多方比较，最后选择的541，虽然花哨的东西少了些，但是都是比较实用有，算是比较强悍的U，2G的内存，独显，都中规中举的配置，,positive,neutral,,
实在很舒服的度假山庄，没有一般度假区的市侩的感觉，有家的感觉，越王山比我想象中的刺激，不过那些木走廊过道需要维护一下了，不然很容易出事。房间很舒服，床拼起来很大，服务挺好，就是餐厅苍蝇比较多。,positive,neutral,,
买到后充了一次电充电器就坏了 配件做以后之内都不能单独换 除非和整机一起寄回去检修一下 不然单独不修不换 可是平板我已经寄带回家给妈妈了 只能用别的充电器将就着用。价格不高 但是效果也确实一般,negative,neutral,,
重量还是有点重的，不像想象中的那么轻，不过放在背包里也感觉不到。比公司里的Dell轻很多，比其他上网本还是要重一些的。 只有一个内存插槽，不过标配的1G也够用了。 Atom的性能还不是特别强大。,negative,neutral,,
昨天晚上订，今天早上一早就到了，速度十分的快，苹果并不像网上写的，分量不足，包装的还算可以，但是依然有三个烂了算了就不换了，就这样吧。大多都小，超过220的，大概一箱里面12个里面只有2到3个。,positive,neutral,,
外壳A面是有点塑料感，但不影响美观；机身重量稍微一点点的重，不过一般电脑也这重量；装XP时出现蓝屏，网上说要修改BIOS，就干脆闲装VISTA用了；刚开始装蓝牙驱动用不了，后来可以了 ；裸机……,negative,neutral,,
以前住过，这次感觉没有以前好了。首先是房间里的设施折旧太快，像用了很多年似的。其次是离火车站太近，又在十字路口，白天汽车噪音大，空气也不好，晚上火车进出站汽笛声很吵人。其它的则一般般，普通而已。,positive,neutral,,
"这是我经常住的酒店,主要原因是请我的客户来南京的,距离我公司很近,酒店本身还可以,价格涨了,但是酒店门脸不显著,不像是4星酒店.如果可以,加一点钱,就可以住中心大酒店了,很气派.距离国信200米",positive,neutral,,
宜宾这个城市给人感觉脏、乱、小，但是宜宾大酒店却给人相对豪华的享受，比起同城的另外两家4星酒店条件要好很多，不过还是有不足，例如电梯运行慢，停车不方便，进酒店的通道太隐蔽（没去过的不容易找到）。,positive,neutral,,
优点：位置离机场非常近，机场往返的穿梭巴士准点，汽车停在酒店也很方便。 缺点：房间有点老旧了，开出门来里面异味比较重，建议清洁工整理房间的时候能够通风。 各方面整体还行，以后出行还会选择这家酒店的,negative,neutral,,
还可以吧，替公司买的，作为上位机用，不过OTG模式下不能给pad充电好像，这点有点不爽啊，最好能做成OTG模式下双向可选择充电，那就完美了！不知道谁能解答下华为m3的充电管理是怎么进行的，什么原理,positive,neutral,,
开始看前人的评价挺好就买了，但是看过之后觉得没有想象的好。里面内容我看了后就像那种和别人说话夹杂着英语单词的感觉。中文之中，杂着零星的英语单词让我感觉不是很好。觉得对我没有太大的帮助。只是个人见解。,negative,neutral,,
这次入住的是大床房，房间设施还算可以，没想象中那么旧。浴室好像是新弄过了，还挺干净整洁的。酒店的服务还行，前台还算有求必答的。补充点评 2008年6月21日 ： 早餐在25楼，花色很少，很是一般了。,positive,neutral,,
观景大床房，住了2晚。酒店位置很好，距离虹桥机场只有不到10公里，出行、叫车都算方便。据说是人大培训用的酒店，三星标准。服务还可以，但是洗手间设施比较陈旧，淋浴间的下水不太通畅，毛巾也是很旧的样子。,positive,neutral,,
酒店条件一般，不过地理位置很好.出门就是超市和水果摊，买东西很方便。超市关门时间比较早，不过水果摊倒是到很晚还有的。出酒店走5分钟就是万胜街，有很多小饭店和当地的快餐。总的来说还是比较适合旅游居住的。,positive,neutral,,
说完好话，说点不足的地方吧，免得被人当是托！系统是命令行的Linux，改装XP有点小麻烦，一般人搞不清楚！其次内置的摄像头成像不是很好，只能算够用！品牌没啥号召力，不懂行的菜鸟看到的都说怎么买山寨本！,negative,neutral,,
东西买来不断有问题出现，咨询客服虽然态度不错，不过从来没得有用的回答，这么多天了问题还是没有解决。我不说退货，只是想换货客服也一直不答应，让我试这试哪，可是都没用。能不能把产品性能提升了再拿出来卖？？,negative,neutral,,
"携程提供的160元的普通标间没有任何竞争力,房间设施一般,床单破损,服务也一般.商务豪华标间部分房间不是没有电脑,便是电脑只是摆设,连启动都不能.我在升级更换房间时便三易房间才能够正常入住.期待改进.",negative,neutral,,
样子帅气，线条硬朗，男人用合适。功能方面没有过多的添加，简简单单，6万5的屏，显示效果一般，支持MP3外放，但是效果一般，也就是有这个功能罢了，因为没有过多的复杂功能，所以待机很出色，可以用到6天左右,positive,neutral,,
还可以，升级了行政楼层，房间一般，新但不算大。洗手间比较大，淋浴和泡浴分开，这是我升级的原因，因为宝宝喜欢泡浴。但五星级没找到有泡浴的浴盐有点失望。可以挑花香枕，但没挑，怕小朋友敏感。逛街还是很方便的。,positive,neutral,,
"1、虽然我摔过几次,但是不至于不到半年就坏了吧质量也太不过关了 :(2、短信储存量太小,很多短信我不得不删,狂心疼!3、电池用的时间太短了,打几个电话手机就没电了.而且现在删除信息狂慢!经常蓝屏花屏,心碎.",negative,neutral,,
差评！非常不满意！18号下的单显示19号配送！21号单子都还没打印。非常能理解因为做活动配送不过来，但是首先系统就不应该显示19号能配送到，其次配送不到至少应该告知客户，但并没有！京东现在真是越来越差劲了！,negative,neutral,,
1 感觉外观还可以，符合我的要求，体积虽不算小，但比它大的翻盖手机还是很多的。2 比一张IC卡比较要小，厚度也还可以。键盘很漂亮，按键键盘面是平的，屏幕一般不会碰到按键，设计的很好。3 。。。一堆呢，不说了,positive,neutral,,
设施不是一般的差，就是一个招待所。我的毛巾挂在卫生间，等要用的时候，竟然发现上面爬了臭虫。只能把它扔了。餐厅价格也高，一个大葱炒鸡蛋要25元，其他菜可以推想。地段倒是不错，服务态度也还可以，还能够全程刷卡。,negative,neutral,,
"一楼大厅空荡荡的,感觉好象缺点什么.房间还算可以,比较大,不过网线插口离床和办公桌太远了,不方便上网.早餐不行,这哪里是五星级的标准,品种太少了!服务还算OK了,那个男前台还能说几句简单的英语,不过速度较慢.",positive,neutral,,
耳机是没有赠品的 官网上128G有赠送 不过也不用 性能还可以 鲁大师跑分10万多 没达到11万 玩王者荣耀在自己卧室关门用wifi没开描边 其他都最高 fps也稳定70左右 真会还行 最近几天会继续试用看看,positive,neutral,,
酒店的硬件设施还算行，作为一家机场附近供旅客赶第二天飞机的酒店， 最重要的服务应该是机场穿梭巴士服务了，但是今天早上很多客人就只有一个大巴，6点钟那一班我们挤不上去。我和朋友被迫打了个侯活的出租，60元到机场。,negative,neutral,,
脆的，一般般甜，奇怪的是带着一股类似塑胶的味道，不浓也不淡，刮了皮也有，闻不到，吃的出来，难道是被什么污染了？或者用了什么农药？不敢再吃了……作为一个9年京东老用户及plus会员，这次618买的生鲜全部让人不爽,negative,neutral,,
所谓山景房，就是非海景房而已，没有什么山景可言，海景房确实有景，有条件尽量选。只是这种房的窗帘边上拉不严，早上光线进来如同亮着灯一般，可能引发早醒。另外窗外隔音不佳，如果风大则呼呼响得明显， 这想必也必不了了。,positive,neutral,,
"房间小得无法想象,建议个子大的不要选择,一般的睡觉脚也伸不直.房间不超过10平方,彩电是14寸的,晕死,交通还算方便,离地铁不行10分钟内,但你必须知道哪条是正确的路,如果入住,必须要有心理准备,一个字""小""!",negative,neutral,,
在青岛，这个酒店真的只能说是很一般，位置还可以，但门口非常不好叫车，其实等着很多车但只去机场，市区短途的他们都不去，礼宾部也视而不见。服务来讲在沿海城市的众多酒店中很一般，没什么特色。相信在青岛有很多更好的选择！,positive,neutral,,
感觉像是二手用过的，包装盒只用胶带贴的，没有塑封，机器上没有膜啊啥的，外面用个塑料袋套着，机器背面有明显磨损黑的痕迹，我说怎么那么好降价了，原来是为了清二手退货库存，嫌退货麻烦，凑合用，但是会减少在京东后续购买。,negative,neutral,,
"这样的酒店一般,前台服务员善意提醒预定房间有些吵(靠近高架),因为只有这样的房间才有收费的宽带,查看房间后感觉还可以,可服务员就不能等待10min再下楼登记,而是要求必须马上登记,好像担心我们会偷他们的东西似的.",negative,neutral,,
实话说，此酒店有愧其大堂挂的四星的牌子。房间除了面积尚可外装修和内置相当一般，恐怕还达不到三星标准。只有一些房间有网络，虽然很先进的用wifi，但是信号非常弱。洗澡的时候发现没有沐浴液，服务员的工作态度十分马虎。,negative,neutral,,
"酒店环境非常好，但是交通非常不方便,只能打车,或者走到山下坐118路公交也能到中心区和景点.附楼的标准间还是很干净的，200多的价格也很合理,不过,早餐真的是很难吃.而且,服务员的态度确实不好，尤其是前台的服务员.",positive,neutral,,
这次是最窝火的一次，14号下单，说15号到，14号下午到松岗，然后16号还在松岗，说双11送不过来要16号到，然而16号也一直呆松岗，到17号直接把订单轨迹修改，你说几时到就几时到，别一天一天推行不，害儿子说我骗他,negative,neutral,,
"总体还可以,网线接口与桌面距离遥远且怪异,不知道当初设计时是怎么想的,要横夸半个房间;晚上暖气太好了,第一天晚上被热得睡不着,又不能象空调一样可调节;早餐没什么吃的,过于简单,顶多准三星的水平.不过在西宁据说算好的了",positive,neutral,,
虽然我住的是豪华房，但是房间的设施还是显得有些陈旧。早点并不是非常的丰富，不过我想对于在四星饭店里的50元钱的早点，可能是我要求过高了。不过这个酒店的门脸可这是够背的。藏在了一个小胡同里面。不过还好出租车司机都知道。,positive,neutral,,
"一.房间外面是中央空调外机的声音.无法入睡二.酒店服务员好象都是别人欠她钱的表情,不过对那些小日本却非常热情.三.酒店送的早餐品种小也就吧了,但是卫生非常不干净那些碗筷根本和没有洗一样.四.这样的酒店以后免费也不住了.",negative,neutral,,
这个平板真的是3G的吗？你们有没有忽悠唉，为什么我下了一个百度视频，就卡的要死要活的，跟我以前用的金立X817没有多大区别，人家那可是一个G的呀，亲，网络也不咋地，不过，电池还可以，我都可以玩一天了，其他的可就太？唉，,negative,neutral,,
1、屏幕不错，没有坏点和亮点。 2、这个价格的配置较高，一般用用毫无问题。 3、如果没有记错的话，是二年质保吧，这种价格多了一年质保，划算！ 4、居然是全尺寸的键盘，有些惊喜。不过由于多出了数字键区，键盘布局就拥挤了。,positive,neutral,,
"酒店不管是外观还是内部设施都已经落后了,提醒一下,酒店2007年装修,那只是10-14层,恐怕携程的客人是无缘入住了.其实地理位置也一般,虽然步行15分钟到步行街,但每天的往返还不如住在附近.总之,488的价格太不值了.",negative,neutral,,
实物正面一般，一圈仿金属条很掉价的感觉！虽然屏幕很大，但是很多客户端适配起来会很奇怪，特别是京东和一些新闻app，图片很大字体却比手机还小，自己看图体会吧，时间久了眼睛很疲劳，这货只适合看视频或者导航仪用，其他就呵呵了！,negative,neutral,,
板板还不错，不过音质不是很好，金属后壳触手还行，像素不是很好，要用拍照的要慎重。平常家用还可以的。最让人气愤的是客服服务态度不好。像个无赖。不在乎客服问题的可以考虑入手。就这个客服问题我这也就是最后一次在京东上购物。拜拜,negative,neutral,,
"离湖州市区比较远,打车不是很方便.不过门口有公交车,班次还比较多.最好自己有车.湖景房,并不是临湖只能远眺太湖.酒店在山上,比较清静.房间送餐不收服务费,菜也比较便宜,只是做的菜比较咸,房间还不送水,只能喝热水壶烧的水.",positive,neutral,,
并没有所说的色情电话，服务态度还行。我很晚才到达酒店，然后想吃饭，酒店的餐点时间已经结束。然后我让服务员帮我买吃的，3菜1汤和1盒饭竟然要了我120。贵是贵，不过忍了，只是住一宿而已。希望服务员改进职业道德，不要乱砸人。,positive,neutral,,
买了两次潘苹果，都是花牛，一次是面面的，水分少，这次是红富士，口感一般般，这个所谓的海拔1000多的甘肃天水苹果，很像潘石屹卖房子，整个一不靠谱，说的比做的好，建议下架。吃的东西，味道与口感不好，你就是说破天，也没有用。,negative,neutral,,
房间收拾的很干净，空间很大，浴室的设计很别致，只是浴室内少了个防滑脚踏垫，要小心以免摔跤；电梯间与客房间的走廊很像在走迷宫；早餐廰的位置设计不佳，进出很不方便也好像在走迷宫；整体的印像还是很好的，下次有机会到保定还会入住。,positive,neutral,,
距离机场还比较近，但是客房是点式住宅式的，丽景房房间非常小，卫生间马马虎虎，热水还不错。房间设施及装修感觉均比较陈旧，卫生状况一般。号称的室内恒温游泳池不开放，我游泳衣都带去了。晚上一直有客人在旁边房间吵闹，总的环境较差。,negative,neutral,,
"看了网上那多的对它好的评价因此才决定购买.没有想到大失所望!只是把一些常用的英语单词归类而已.对我来说没有任何帮助,也没有别人说的开心搞笑!以前我上初中时,我的英语老师就已经让我们学着将英语单词归类了.非常一般......",negative,neutral,,
洗起来还 很油，有点假，主要是包装太简陋了，漏了好几瓶，找客服，京东在线客服每次都敷衍人，说好回电话，时间过了还没回，一直说尽快来敷衍，京东要好好的整治下在线客服队伍。不过京东售后还是退了钱给我，一直相信京东售后还可以的。,negative,neutral,,
缺点竟然比优点还多 ，不能有GPRS 这就不能接受彩信，郁闷，不能下载图片，铃声是能下的，不过只有少数的几首歌曲的格式支持它 ，但是破机才能存5首歌曲，图片就不用说了，根本就下不了 ，用到现在了用的我心都成酸菜缸了~~~~,negative,neutral,,
"酒店离市区比较远,不过在尖沙嘴一个小时有一班车去酒店,房间内设施比较陈旧些,但是外部环境非常好,空气也很好,出酒店不远处就有沙滩,非常适合去渡假,早餐的品种也比较丰富.下次去还会去住,那里的环境真的非常好.比如心酒店好多了.",positive,neutral,,
轻便，不过12的本散热还是个问题，用时间长了，键盘附近热气袭人。整体感觉不错，不过硬盘没分区只有一个C盘，1G跑VISTA兼职就是扯淡，建议其他朋友加到2G以上。预装的软件有点多，开机有点慢，不过可以接受，建议优化下启动项。,positive,neutral,,
春节是住的，位置不错，交通方便，周围环境也不错，购物很方便。房间大，卫生间超大，个人感觉完全是浪费空间，房间老旧。前台服务一般。早餐只有韭菜猪肉馅的饺子跟米汤。是我吃过的最糟糕的酒店早餐。电梯很恐怖。不过一楼的老大爷很亲切。,negative,neutral,,
漆身不好，放在口袋里时间久了，有掉漆现象！后盖过于严密，不便于拆卸！短信不能自动存入手机，只能自动存入SIM卡之中！拍摄的照片质量一般般！拍摄完毕后，对图片的载入速度比较慢！铃声调至最高，有失真现象！速度不行，短信输入不快！,negative,neutral,,
本来以为是搞笑漫画呢，看网上人气那么旺还一连买了三本！没想到只是像作者的生活小日记似的，写了一些生活中的事情，语言也很一般（可能是翻译的缘故吧），总之个人觉得有点无聊的，呵呵～应该适合小女生看吧～呵呵～（PS：本人18，男性）,negative,neutral,,
周边不算很繁华，基本是在市中心的外围了，交通很比较便利，很好找。我订的是行政大床房，房间一般吧，但不够大，价格不算低，早餐品种偏少，游泳池不小，但没带泳裤，没去试试。服务水平还可以，总体感觉达标，价格合理一些，以后还会考虑入住。,positive,neutral,,
1，做工真的不错，小巧，适合出差用。 2，颜色还是黑色的好，至少做商务用不会觉的不稳重。 3，键盘尺寸还算合适，打字不会按错键。 4，TD的速度比WCDMA是差了一些，但是移动的服务至少比联通，电信强一些，速度无所谓，关键是服务。,positive,neutral,,
酒店房间还可以，床也比较舒服。空调声音很小，完全没有感觉，不过温度实在太低，我调到26度还是感觉很冷。卫生间比较小。服务员在请勿打扰的情况下还会敲门询问是否要洗衣物或打扫。交通很方便，到火车站才6元。结帐速度还比较快，打车也很方便。,positive,neutral,,
上次买了条裤子还不错，这次照上次的尺码又买一条，颜色不一样而已，然而让我很失望，尺码虽然和上次一样是33号但是穿上明显小了，因为都是33号我新裤子到了直接剪了标签不能退货。快递五天才到我就不说了，你尺码不对怎么个意思？那幺小怎么穿？,negative,neutral,,
如题，书我还没有读，总的来看印刷效果还可以，但是，整套书都有一种很难闻的味道，不知出版社是怎么考虑的，这套书可是提供给孩子们阅读的，如果这么大味道，对孩子们的呼吸道可能会造成一定的刺激，不知道为什么这种书还可以获得这么多的五星评价？！,negative,neutral,,
一个人入住对于600元的价格觉得有点奢侈，但是环境还可以，比预想的好，也比较干净。水量很充足，床上用品据服务员讲是每日更换，听说山上的水48元|吨，对于等黄山的疲惫感来说，能好好的洗个热水澡，惬意的睡眠时非常重要的，总的来说还是很好的。,positive,neutral,,
1）距离浦东机场很近，出租车费20元左右； 2）有接机中巴，2号航站楼一层27号出口外； 3）出租车司机不愿意去，因为太尽了； 4）早晨去机场很方便，有送机中巴，但是去市里难以打到车，距离地铁站将近2公里； 5）房间太一般，早餐也一般。,negative,neutral,,
跟现在出的小滑盖比，这机子大了点，不过做工还不错屏够大!但是这机子的屏颜色差点，颜色调到最高亮度也不行，尤其晚上看，感觉颜色不正，照像不知道是摄像头晃还是我晃，出来的片子发虚，颜色也不好，现在早已不用这个功能了，其它功能，有红外，挺方便,negative,neutral,,
酒店应该有些年头了吧！ 酒店大堂还勉强凑合看吧，出了电梯就一个字（旧）！还有点异味，房间里不大，而且也非常旧，好像20年前的旅社！价格倒是不便宜，不过谁让人家在机场旁边呢！ 清晨离店，没吃早餐，所以也不知道好不好！ 希望对各位亲有帮助……,negative,neutral,,
网上介绍的比较好，但是实际却是另一番现象。交通非常不便，晚上除非包车，否则根本没法出行；另外酒店性质为居家酒店，服务态度、服务质量比较一般，周围环境也没有传说中的那么诗意化。如果想体验农村生活的话可以一住，否则可以考虑阳朔街上一带的住宿。,negative,neutral,,
酒店位置很好，中山陵里面，梅花山旁边，走过去很近。但是房价和价格不成正比，大堂很豪华但是冷清；528的房间很干净，服务也不错，只是设施陈旧了点，比如马桶盖居然是看起来旧旧的塑料盖，房间里面的椅子也很旧了。若价格降到300到350还差不多。,positive,neutral,,
海景不错，属于在威海最好的吧。服务也还可以，但也没留下特深刻的印象。房间内的设施还不错，只是七成新吧，跟蓝天酒店比还差些。早餐我觉得不比三十八的好多少，可是却要六十八元。房间的隔音很差，我隔壁入住了几个人，开始唱歌，后来打牌，我听得很清楚。,positive,neutral,,
4399元的时候抢购的。配置高价格低。很划算。机身整体外观比较稳重，做工还是很结实的。配置也算比较高。能够应付现在主要的一些应用。而且毕竟是thinkpad。散热之类的做的还行。键盘手感也还行。比起T系列来是厚重了一些，不过价格摆在那。。。,positive,neutral,,
录音时间短。无JAVA下载功能。无外接存储功能，手机内存里的东西，我一般用数据线传，可每次都这样，太麻烦了。而且机身本身内存就不够大。电话薄和短信容量都不是很大，二千多元买的手机，就是不想换了，可现在，电话薄联系人越来越多，担心以后不够用。,negative,neutral,,
买这本书是因为它很热，在榜上呆了很久，也是因为个人对文史的喜爱。但是，真的到了看它的时候，我觉得失望。当然这更多的是和个人爱好又关系，不是很喜欢它的语言风格，缺乏一种真实感。不过，它流连榜单那么久，也许又它的吸引人之处，不过目前我还没发现》,negative,neutral,,
"房间很小，其他到还可以。虽然名字包含了假日，花园，但是和holiday inn, garden hotel都不是一家。房间很小，几乎像一个小卖部：几乎所有东西都是收费的，小心。早餐很简单，很简单。总之，和大部分北京饭店的感觉一样，没什么特别的。",positive,neutral,,
一、价格便宜。二、软件虽然凌乱但很丰富，一般的实用功能都有。三、内屏虽然只是CSTN的，但由于是65K的，画面颜色还是挺鲜艳的，可调9级对比度。 四、具有五种情景模式（普通、静音、户外、会议、车内），而且设有快捷键方便快速切换，我觉得这很实用。,positive,neutral,,
酒店的外部环境还不错，虽然房间已经有些陈旧，但房间里的设施还算比较齐全，就是去房间要走的楼梯太多；不过以度假村来说，户外的娱乐设施太差，没什么玩的；五一期间入住，950元的礼包有300元的消费券还算实惠，都用来烧烤了，觉得烧烤还是比较有意思的。,positive,neutral,,
足足推迟了三天才送到，系统给出的提示“一大波货突然到点，送不过来”，今快递员却说送错地方了，这不是瞎扯吗，售后就一直在耍太极，最后干脆信息都不回，白白浪费了我三天休，没办法只能等下个月再拿回去了，手机还没用，但是目测跟实体店不太一样，等用过再送,negative,neutral,,
"可能是以上海地区而言不算贵吧,但是一切都乏善可陈,就是说不出甚么特别不好的,但是也说不出一点好的,反正如果住这种酒店,不如委屈点住廉价连锁酒店还可以省钱早餐没啥东西吃,又是一个扣分项目,前台和服务员动作很慢,还好离机场近,不然不早退房会赶不上飞机",negative,neutral,,
虽然换了招牌，基本属于换汤不换药．下次应该不会再住了，性价比一般般啦宾馆反馈 2008年8月8日 ： 感谢您对本酒店的支持！最近酒店有新的客房周末促销推出， 我们将一如既往地保持5星级的服务标准， 欢迎您再次下榻， 衷心祝您身体健康， 工作顺利!,positive,neutral,,
5.1期间在这住的，位置还可以，在市委市政府附近，要去商业区和步行街得打车，屋里有蚊子，虽然空间挺大，晚上熄灯后把窗帘拉上简直是伸手不见五指，很适合睡觉，但是会被该死的蚊子吵醒！打死了两只，第二天早上还是发现又没打死的，卫生间挺大，但是设备很老旧。,positive,neutral,,
整个房间潮湿 有些潮湿的味道 床被褥也感觉不干爽 除了卫生间有两个插座 （床头柜都没有插座 太不方便）竟然整个房间都没有找到插座 电视没有几个可看的频道 整体设施陈旧…前台几个服务员看着都不专业 像小孩子 …唯一一点就是离机场近 价格还算可以 有机场大巴车,negative,neutral,,
这是退货后再买的 第一次买的颜色明显不对 米白色 却十分的黄 不好看！ 而且前后两次买只是换了个颜色，布料手感厚薄都不一样，很难想象是同款不同色!!! 令人怀疑第一次是不是装错货了 !! 拉链较短 有退货过程让人很不愉快!!! 只能说这件穿的感觉舒适度一般,negative,neutral,,
位置非常好，就在西街的街口，但是却闹中取静，环境很清新优雅。只是前台太窄，前台接待总是手忙脚乱，客人都一排站着，大家都不排队，谁脸皮厚多叫就能给先办。入住和离住手续均办了半个小时以上。酒店房间还比较干净，没有中央空调，手动空调，呵呵。该酒店胜在环境和位置。,positive,neutral,,
我觉得比苹果好，价格比较亲民，打王者荣耀不卡，内存小的问题可以通过扩展解决，电子产品更新速度快，没必要买贵的，5V2A的充电效果不错，平板连续玩一天，续航还可以，就是没有指纹解锁，所以每次都得按电源键亮屏，不过可以通过买皮套解决。总之国产的东西越做越好了。,positive,neutral,,
"这是物有所值的三星级酒店,设施齐全包括洗浴间小毛巾/吹风机等,房屋装修新.服务态度好如前台微笑服务好.位于市中心但是临街道而喧闹,房间隔音效果不好.早餐一般.补充点评 2007年9月4日 ： 房屋价格适中,但是协程预定没有价格优势,该酒店前台价格与协程一样.",positive,neutral,,
"房间很大,设施很豪华,服务很好,668的价格.放在北京,同样的房间,估计要翻两到三倍的价格.建议订668不含早的房间,100的早餐,感觉不符实.两人住,双早,858,多花190,但是早餐真是一般.服务很好,退房时,竟然是一位小姐帮我拿箱子,实在感动,给了小费.",positive,neutral,,
