content,label
定了个草莓带圣诞老人的，先跟我说没有蝴蝶结，后来又说圣诞老人也没有，感情您家就有草莓是吗，不过纯纯的面包切片没有别的东西，但是\\n【菜品】跟伙伴1人囤了1张38代100的券，询问服务员后得知是可以叠加使用的，这一点还是不错。,neutral
不过吃了双脆再吃鱼就感觉鱼的味道要寡淡一点，鱼的中间部分要入味一些，但是烧饼就感觉一般了，有点硬，要是能再酥点就好了，少奶奶的脾气，丫鬟的命，做服务有这么对顾客的吗，不过很喜欢杭帮菜，所以还是决定过来试试了。,neutral
可能去的时候比较早，还不算多人，不过那个看似热情大姐说肯定给你做小份，我就挑几样爱吃都拿了一点点。在用餐快结束时还欣赏到了川剧变脸。,neutral
优点：1、芝士松饼很松软，很厚实，不会很糊，还配三种酱，超好吃，但是我和老公来厦门玩，其实已经吃过晚餐，但在网上发现这家点评不错，特地打车找到这家店过来试试。,neutral
上菜很快，服务员随叫随到，不会因为人多而不周到，再来是上菜，刚开始上冷菜时候说过热菜一起上，谁知道冷菜已经吃的底朝天了热菜还不来，好不容易上来个白灼草虾，还是在外面放了会才端进来的，我们就纳闷不是没饭吗。,neutral
秋高气爽的周末，泓姐有机会来到居“八大楼”首位的东兴楼（东直门店），品尝这家店的两款经典菜肴。”服务员一脸诧异的争执半天，后来说“可能是隔壁点的1斤半”，不过总体来说还是非常价廉物美的，以后再来试试其他菜。,neutral
位置显眼易找，后来说要点蜡烛驱赶苍蝇的也没有看到任何动作，朋友随便选了一个，上来的时候我们惊呆了，居然是咸的，难以下咽，不知道是我们点错了还是啥，总之不好吃，不值得我走那么多路去吃，芒果肠粉还不错，\\n\\n其他的菜记得还点过咖喱牛腩、清汤鲍鱼、铁板牛柳、还有个金什么豆腐（100块一小块），味道都还不错。,neutral
本人是很喜欢吃鸡啦，再说说鸡汤  草鸡汤我们是吃过的 是黄黄的鸡汤 而您家的鸡是绿色的 哎玛 这让臣妾怎么去相信这是草鸡，不过还有一个不穿工服的女人，自己直接跑进来说别说什么都关她事，你又不是厨师，我们又没见过你，说你什么啊，请你不要自己对号入座。,neutral
服务员很热情，但不专业，还好了，不让人烦就好。今天吃了旁边的XXX荔XXxx真的有够斤两有够美味的。年糕拉面微辣、但是真的推荐这个。,neutral
双梅气泡就是酸梅粉兑的冰水，装修陈设与开业之初已略显陈旧。,neutral
去任何一家饭店吃饭从来没有这么郁闷过，没有下次了，烤羊腿，烤鸭，红烧鱼，醋溜木须，大盘鸡，炖牛肉，顿丸子等很有特色，很好吃。要了淮王鱼，黑椒味的，味道还可以。,neutral
翠华餐厅，让人心寒，不过新鲜的鸡丝被酸酸辣辣的料包围着，让舌尖瞬间为之一振，但是发现这里有团购，在大众点评网上看了一下，13元可以有一杯咖啡☕与一款小吃，可惜结完账后才发现，只能下次再团购了。,neutral
特别感谢大众点评和商家的活动，让我有幸抽中霸王餐，虽然抽中的是牛排自助，因其他原因改完海鲜大餐，但一点不影响中奖的好心情，同城聚会也认识了新朋友，非常开心，不过感觉浪费了这么好的地段，希望以后装修能改进，蛋饺不错，蛋皮嫩嫩的。,neutral
中午没有吃的，就到这家来简单的吃了，环境上面类似于大排档，比较简单，好在价格也不贵，家常菜所以要求不要太高，感觉还算行了，在这个附近也没有多少家吃的，进了包间，因为靠近中午，服务员也比较忙，总的来说服务一般还行把，点了韭菜炒鸡蛋，非常不错，炒的很好吃，青菜炒油渣也非常到位，这2个菜做的还是比较地道的，干切牛肉是冷盘，好吃，但是不是一定是自己家做的，不过外面是堂食粉面区，里面是点菜区，门口有三口锅，分别煮着牛丸、牛肉牛杂和面，看起来非常地道的感觉，不过芒果汁很不错，绵绵的口感，芒果味很浓。哥你这是馒头还是充气面包。,neutral
\\n蒜蓉炒生菜：比較沒技術含量的菜，但是说起马辣，之所以名气大，还是因为他家真的是良心又划算的自助火锅店了，不过七个人花了1100多，真心不值这个价钱，建议大家千万不要去，不过你所服务的地方也好称秦皇岛不错的日料，就你这素质，我也就看出它未来的发展了。,neutral
价格也还不算贵，但是在视野范围内很好找，店内布置的色调以暖色为主，服务员态度热情，一进门有人迎接，验券速度也很快，菜单似乎都是纯手写的，不过谁知道这头发主人经不经常洗头发，头油多不多，灰多不多，有没有头皮屑，这么一想真把我给恶心透了。养生小炒就是山药木耳，食材不错，挺新鲜的。,neutral
这里的蓝莓山药是在所有餐厅里吃到的最好吃的，一盘山药一共三个球，都是仔细打碎的山药泥，细腻柔滑口感极佳，要我说德源最出色的真的应该首推蓝莓山药，吃过这里的再吃别的饭馆的蓝莓山药，真是感觉无法下咽了，跟海底捞没什么差别，不过但量蛮大 不过还是再点了别的东西 还点了一瓶清酒  好像什么光的名字  米甜度恰到好处 冰镇的过后也感觉不出来内种腻感  \\n后来老板还出来了带着店长又请我们喝了一杯 好开心啊  喜欢这里的氛围 喜欢这里的用心  加油啊  ps老板很和气 中文也不错，不过其他的菜还真就是一般般。,neutral
个人感觉服务好，上档次，我推荐给大家。老公到後來都有點發火了，但是\\n那么说说不满意的吧，点的菜起码有四个是没有的，于是又换了别的，但是\\n\\n烤肉：选择了肉和掌中宝，20块钱20串，一口一串真的超爽，掌中宝量虽说不大但是肉很实在，不过肉应该是不加辣椒的，跟别的地方口感还是不一样的。,neutral
还有我点了千岛湖大鱼三吃，特地关照服务员称好鱼来通知我们下去看看，没想到等了半天直接上菜了，我说怎么不叫我们去看看分量，服务员直接说给忘记了，单子上直接写了鱼是八斤八量，鱼是死是活我也不敢追究了，还好庆幸是八斤八量，没给你填个百八十斤的，反正也做好直接端上来了，死无对证啊，又糙又腥，一口差点没呕出来，吃过的最差，没有之一，但是寿司种类很多，刺身种类还不错，三文鱼薄切，八爪鱼也还新鲜，推荐杏鲍菇，蘸酱超好吃，很有嚼劲，生蚝没有吃，但也挺多的。,neutral
环境，服务都很好，但是周末一行六人去的，里面有好多停车位，还是比较方便的，周六中午人超级多，我们下午2点去的，凑巧有何包间刚走人，虽然已经下午2点，但是人爆满呀，他家生意相当不错，不过我说不是没有让我们换扇贝了么，服务员支支吾吾也说不出个所以然，只听外面服务员互相嘀嘀咕咕 好像是说新来的服务员怎么怎么滴。,neutral
特别是个别服务员，服务态度极其恶劣，让消费者有股将鞋抽上脸的冲动。这几年来但凡在别家吃自助午餐，我都不由自主地和这家比较，并提议换来这家，因为我喜欢这家，但是菜品真心觉得是非常不错的了，色香味都很棒，从摆盘开始就觉得非常有胃口，红烧肉特别棒，可以只有一块。,neutral
鸡肉很嫩，有一定咸味，但不失鸡肉本身的鲜味，不过六个人六个菜，240元不到，人均还是很便宜，虽然感觉墙上标的几个招牌菜有的标价不便宜。,neutral
馄饨差不多12-18一份，无论是菜品还是服务。老板娘数学真的不好。,neutral
有机会会再去～，但是也是，人家一看就知道是外地来玩的，也不会在乎是不是回头客。,neutral
牛轧糖，吃过后勾起了馋虫吖，根本停不下来，记得小时候也特别喜欢吃，那种纸包的牛轧糖，首先，我们两个人一进饭店就没有人理我们，于是我们就只好走到旁边的点菜区，总算有个姐姐过来了，我们告知她我们还不知道坐在哪里，这位姐姐就说那就先点菜吧，态度冷冷，没有歉意。但是兑换页面上写我是能换鸡蛋仔的呀。,neutral
其实有点点麻辣，不过服务员上饭的时候，大概是铁锅太烫，几乎是扔在我面前的，但是好久没来漓江又一轩吃了，翻翻菜单，发现菜式好少啊，而且广西菜不多，大部分是万金油菜，什么餐厅都能点到的，顿时觉得这家店沦落了。,neutral
是一次不错的体验。但是真的很不开心、开业第一天就给吃个臭猪脑、我都吃了两口了。,neutral
点了个芥末鸭掌，干炸丸子，一套鸭子，但是火宴山总体来说品质还是蛮高的，菜品的种类丰富，空间也大，家庭朋友聚会好去处。,neutral
你们办理会员卡是干什么用的，但是土豆丝卷煎饼总算是终归中举了，这种菜也蛮难做不好吧。选的是蓝莓味的生日蛋糕...当时没预定要哪款，一下班就去步行街的麦上花开提蛋糕...到店后说明来意后，服务员就让我等一下，说里面在做，很快就会出产品，叫我先去验证，刚一验完码，我要的蓝莓味蛋糕就出来了，真的很快...蛋糕做的很精致，大人小孩都很喜欢吃...而且蓝莓吃了对眼睛有好处...奶油很薄，不油腻，奶味浓郁...商家位置很好找，环境也还不错...服务很周到，顾客走时，会告诉顾客注意事项，还送了两个数字蜡烛，好可爱。,neutral
最后一算一百出头，我没吃饱，看同事的样子应该也没有吃饱，我甚至一度对胃口都产生了怀疑，看两张小票的间隔时间也能看出来，两次点餐时间相差只有十分钟，十分钟吃完三份饺子一个凉菜，可见量有多小，不过饮料有一个苹果西打 不知道是什么 喝了以后感觉就是苹果味汽水吧。让我很无语的是。但也没遭到什么差别对待。,neutral
可莎蜜儿的活动相当5折不到。一叫他们他们就是稍等稍稍等，但是对了就在角门东地铁站附近的银泰百货哦，绝对不会再去了。,neutral
总的来说菜色味道不错，挺有上海的特色的。服务员居然还不让，不过至于蘸的酱料也是太咸。,neutral
再送来时，近八点，我们终于吃上了晚饭，点的“黑椒蚝油”，一颗️，但是好辣，不过这家店的菜真心很好吃，我们点了皮蛋豆腐，辣爆肚丝，辣爆鸡珍，辣爆鸡爪，辣爆龙虾尾，炭烤生蚝，红柳枝羊肉，烤豆皮，牛板筋，烤油麦菜，烤土豆，烤整腰，烤小腰，烤鸡翅，羊蹄，烤韭菜等，不过慢慢的，发现上菜是乱序的，比如面点很快就上了，可是凉菜还有好几个没上，不过一会儿，最后的粥也上了。,neutral
\\n京酱肉丝，老妈吃饼必点，有点咸，所以也放不了多少，小份足矣，\\n2、取了等位纸后，显示前面只有3桌人，但真正在等位区没有任何接待也只有我们一桌。,neutral
桌子上干干净净，没有残渣，看来我们对火车站附近的环境印象要更新了，但是一顿饭五个人吃了3200，关键是还敢收15%服务费，问题是你根本没服务啊，给后面去的人提个醒，不怕受气，不怕丢面子，这家是最好选择。,neutral
拌饭和大酱汤 真心觉得比较一般了，不过首先说说五谷丰登，就是红薯花生南瓜山药玉米等放在一起蒸出来的，其他几样吃起来还凑合能吃的下，唯独那个玉米实在是老的难以下咽，最后只好放弃，位置在正佳的外婆家隔壁，装修显得得很大气，有些岭南特色的装饰。,neutral
主管说经理不在，无法投诉，下次来消费提前预约我，可以给你送一瓶饮料，或者你坐回去，我们给你把鱼上了，但你还得买单，第一口感很好，当着我们榨的也非常放心，第二量非常大，听服务员说是500ml一杯的，一般外面的都是300左右一杯，一对比还是非常实在的，隆重推荐鳗鱼玉子烧，蛋卷甜甜的，配上鳗鱼烧汁加鳗鱼肉，正哇。,neutral
\\n茶位费3元/人，有菊花茶、苦荞茶、铁观音可选。烤鱼这个我随便团购一个七八十都够四人吃，味道还要比这个好很多，但是话说一下收银的不知道是不是老板娘，态度很好的样子，告诉我们怎么团更划算，还给我们推荐了一些吃的，让人觉得很舒服。,neutral
店不大，但是很整洁温馨，店员都很热情，团购和店面价只差10块钱，但是两种东西可自选，就没团购，最后给钱，话只有汽水才能加薯片，柠茶没，我顶，太过分了吧，你咩都没又唔讲，还逼我给钱，留你自己吃，但是至少这个我花了钱，但并没有感受到相应的价值。,neutral
\\n【口味】选的冬阴功汤底，看菜单的原价是20元的汤底。真心还不如老盛昌。,neutral
\\n老味烧三鲜，料很丰富，但是吃多了也有点腻得感觉。蔬菜什么的也就这样吧。,neutral
地点在南海狮山小塘。看我们好欺负，说好清汤挂面呢。,neutral
\\n送的小菜特别多，最爱的是生菜沙拉，蔬菜特别爽脆，口味一般，感觉像麻辣烫，但是吧比麻辣烫贵好多。和老板投诉，老板竟然说那些是鱼膘，应该是留着的，听完顿时无语了，到最后埋单，3条泥蜢竟然说有一斤，称的时候我明明看过是半斤的，和老板理论 ，就说称是公斤的，半公斤，简直离谱至极。,neutral
整体装修有点偏饭店那种。冲着海鲜去的，可是吃不出个新鲜海鲜的口味。,neutral
烧饼不知是不是店家自己做的，感觉一般般吧，边走边说自己拿去…我也是醉了，但是宫保鸡丁也不错，但是我整个人都惊呆了啊……我点的不是骨汤鸳鸯锅么。,neutral
他们家不想去了，但是【脑火】不好吃的...不入味。100券点了炒烤羊肉，凉糕，黄瓜，三个红豆馅儿的黄馍馍窝窝头，就差不多了，推荐凉糕，看上去腻腻的甜品，其实只是微甜，很软糯，我和小伙伴都超爱吃。,neutral
嘿嘿，环境别有洞天，还挺温馨的，不过打死也不会去了，一进门告诉需要等位，就推荐下她们这2个美食吧，其余的菜味道都不错。,neutral
⋯⋯出品没人管控的吗。包子小，还点了粥，烧饼，凉菜，豆腐脑，不过首先要说的是对装修环境有高档华丽精美要求的，就慎选吧。,neutral
比外面加水加冰的要地道一点，不过老陈虾霸，这家店在建德观街。本来觉得是湘菜，看着评价和图片很好的，想和朋友先去尝尝，过一阵子朋友生日的时候再去的，结果结果。,neutral
榆林豆腐正宗，好吃。\\n          剁椒鱼头，这个咸到我都不想说了，真的不是人吃的。,neutral
以前觉得这家店很不错，今天要来说说这次去吃过以后不满意的事，不过终于吃到传说中的山丘烤肉。,neutral
那个“客家艾糍”外形就不错，圆圆的很可爱，里面包着是芝麻花生馅，咬下去韧韧的但又不黏牙，也不是甜到腻的口感，很适合怕甜的人吃哦，当顾客傻的，夹生还是硬都分不出，今晚的晚餐太奇葩了。,neutral
过去的时候店里已经做了好多人，点完单我和波波就开启了我们的等餐模式，不过隐藏在方家胡同的一家非常走心的小店，5点左右找过来，正好遇着老板娘刚刚采购回来，很热情的招呼我们落座，不大的屋子只有5张桌子，外面还有个露天位，想来吃的亲们一定要赶早啊，点餐很容易，只有几种选择，想吃猪肉的点红烧肉或糖醋小排，牛肉的点红烧牛腩，鸡肉的点生爆仔鸡，为了多尝一种味道，我们点了红烧肉和糖醋小排，结果还是红烧肉更好吃，肉炖的相当到位，肥而不腻，肥肉比瘦肉部分还要好吃，饭上还浇了一勺肉汤，拌起来超级香，还点缀了几根白灼的油菜，荤素搭配，营养全面，饭前送了一盒水果和一小盘坚果，还搭配了番茄蛋汤，第一次喝到加了榨菜的番茄蛋花汤，入口味道很香，美中不足的是略咸了，店家服务很热情周到，给人很暖心的感觉，附近的人真是有福了，但是微信分享还送金针菇和酸梅汤，不错哟。,neutral
\\n石鸡128元，首先说味道，肉质口感好，味道很不错，适合喜欢吃辣的人，量算一般，并不是很多，我和媳妇两人能吃精光，但是说牛排好吃的人我不知道是真好吃还是对味觉没感觉 看了太多的评论都说好吃 于是就奔着牛排去 我可以说牛排要多难吃有多难吃 和万兴隆的和尼尼亚的牛排完全没法比 要不的话 随便哪家都甩他几条街 我要7分熟 给我门弄的都是全熟 再说说海鲜 不知道放了多少时间的走私海鲜吧 肉都是绒的 哎 吃在嘴里那感觉我简直不想说了 如果我没吃过海鲜 我这辈子都不会再碰 还好我只拣了一个蟹 里面就肥牛和鱿鱼须看到有食欲点  然后就是素菜 今天整了一肚子素菜  凉拌菜也是 苦咸 咸得莫法 喝了三瓶水 哎 不会再去第二次了 说行大田的难吃 人家要便宜些嘛 哎 这两家的再也不会光顾了 失望  另外态度还可以哈 谢谢，是我在沙田吃过的最肥最鲜美的乳鸽。,neutral
台湾大烤肠6元一根。根本就是咳嗽药水好伐。,neutral
\\n【牛肉酱意面】配了两根面包条，很有嚼劲，相传这条街在西夏时期就是出售滩羊和羊肉的地方，历史上用滩羊肉制作的手抓羊肉、烩羊肉、羊肉泡馍、爆炒羊羔肉、羊杂碎等，直到如今仍是宁夏传统的风味羊肉食品。本来我看见那么多人想直接走人的，朋友说想尝尝看，于是就只能排队。,neutral
估计那么多好评是刷出来，但是很幸运中了大众点评网的霸王餐~从来都与中奖无缘的我这次竟然中奖了，太激动了~环境还可以，要先点单再安排桌位，因为店是大大的落地窗，坐窗边会晒到，有点不是很好，服务态度都挺不错的，但是人手好像不太够，送得了餐就没人收拾桌子，言归正传，说说食物，一上来肉是生的，靠着锅的余热，慢慢的变熟，不过要快速的搅拌均匀，不然就粘锅啦~第一口味道还不错，但是对于重口味的人儿来说，有点点淡，所以又加了点蒜香酱油，那个酱油很不错，(我想说的是你们菜品还是不错的，可惜有这么多没有教养的服务员，希望你们以后能改吧，这次就给个差评了）。\\n超级什锦锅，汤很鲜美。,neutral
\\n\\n环境：进店一片绿色，空间很大，给人很干净的感觉，有两层，不过我没有上去看。我也是很喜欢吃肉，满嘴牛肉羊肉都试过，满嘴都是鱼肉放心大胆嚼的次数还真不错，喜欢这个鱼哦~。\\n\\n酥肉再炸一会啊，不过醋溜土豆丝，好遗憾，还没有自己家做的好吃，太难吃了ps.我们还算是去得早的比较幸运，用餐时间人满为患上菜也慢主厨就一个。,neutral
龍蝦麵上錯變泡飯，等了將近一刻鐘再來，不过本来酒酿汤圆也很经典，可是现在皮子太不均匀了，薄的地方快破了，厚的地方像糯米团，不过馅很好，每次必点。,neutral
今天终于吃到了，作为一个吃货是不是来的晚了些，嘻嘻。柠檬塔酸酸甜甜的，外面的皮更好吃。,neutral
店主特意给我一小杯温热的牛奶，这牛奶不似甬优般厚重，却不失鲜味，还比明治多了一份甜。哎，如果说是老字号我真是无语了。结账的时候还有服务员解释说是因为1点要停气，1点停气和我12点点菜有一毛钱关系吗。,neutral
真的和之前差太多了，但是但是有的菜确实要慎点。,neutral
所以吧，我觉得每家店总有好吃的与不怎样的，符合你口味的和不符合的，只是当时吃的那个东西你对它的一个评价，徘徊了一下，还是禁不住买了一份经典的开心鸡架。,neutral
酸辣肥牛，都算几好味，酸酸辣辣比较开胃，我喜欢吃柿子。因为渐渐菜的质量下降，价格变高，就不吃了。,neutral
\\n*肉夹馍*----肉确实不错，是黑猪肉，很香，但是肉量比较少，不过忽然怀念白云那时候的工作环境和氛围，不过第一次遇到使用普通的散装碗筷要加收钱的，理由是因为碗筷给洗了而且消毒了。,neutral
吃到最后感觉在吃馒头的口感，工作日不会那么忙乱，因此服务也还可以，不会出现等太久的情况，但是因为你会发现菜单上基本都是以肉为主的。,neutral
也不是说态度差，但是总给人一种不想理人的冷漠感，之后订了20的，应该是三荤两素，结果就两荤 鱼香肉丝放两个空的量 就算是两道菜了吗。,neutral
要餐巾纸还要给钱，一块钱一包...我真是无语了\\n两颗星完全是因为餐厅环境还可以给的，北码头停车场蛮大，十个大洋。总的来说更喜欢吃鸡翅煲，原因以下几点：鸡翅煲汤汁更多更浓稠，泡饭很好吃，蟹肉煲汤汁偏淡。,neutral
看来穷人就是穷人啊，也只能祝愿贵店生意兴隆，多放点霸王餐宣传自己了，有几个味道可以选，总体感觉一般，但是\\n如果我又来了 那一定是奔着靠窗位的意境。,neutral
\\n【玉米蚌】58元（含服务费）吸取了天鹅蛋的教训，服务员认真掌握了火候，蒸的恰到好处，鲜美滑嫩、饱含很多汁水的蚌肉一口入嘴，幸福感满满的，但是又搵另个服务员问，原来系上错，结果我地张台，系未落单，白坐佐半个钟，呵呵...选佐饮料，服务员求其比张餐单过嚟，我一睇，牛排几成熟都无问我，就帮我拣3成熟，点食啊，但是她现在还在厕所，凌晨一点半，你们感受一下，不过撑的很饱但是还想品尝浓郁的酱汁。,neutral
我看了下，有十样小点心，包含了小白兔，蛋挞，还有其它的，小料只点了麻酱的，没加任何附料的前提下还是太咸太咸，入不了口，向服务员反映说就这样没办法。,neutral
\\nSunflour主要是各类烘焙面包、蛋糕，也卖饮料咖啡西式简餐。之前吃过比较有特色，想再回顾，不过烤土豆稍微有些有油腻，凉了以后基本没法吃了。,neutral
己多次品尝不同的菜式，潮叹牛肉，四爷猪肚鸡，蛋包饭，烧鱼，花甲粉丝等味道可口，而且口味还可以选择，比较人性化，不过这里还主打海滩烧烤，结果羊肉串上来是凉的，味道一点都没有，根本没有入味，就外面撒了下孜然之类的，肉超大快，还是路边摊烤的好吃啊，大大的差评，不过凭心而论烤鸭味道尚可，但是这家店的诚信丧失已经无法通过菜肴的口味来挽回了。,neutral
首先原谅我照片拍的朦朦胧胧，因为店里的灯光实在太强了。店大欺客简直了~~以后再也不去你们那了。,neutral
烤肉烤好后卷芝士吃，一开始吃还是挺赞的...吃多了就觉得有点腻了，然后果断选择传统烤肉吃法，蘸料包生菜~~其实吃法还是比较多元的这家店，然后这家店的石锅拌饭很好吃，特别喜欢，还是石锅鱿鱼~~也超级喜欢~~够味~~\\n再来说说服务吧，服务员会主动来帮你烤，然后会告诉你怎么吃，大院里的一个角落放垃圾桶，而且和厕所碍着。这家店跟我们抚州式的粉店一样有各种卤味。,neutral
尝第一口味道不错，于是问了年轻的上海老板娘，她推荐说地狱牛蛙面和地狱牛肉面都很不错。,neutral
口味更是几乎没有。西湖牛肉羹反而是最不好吃的一道，太咸，大家都只吃了一小碗，再来说说大盘鸡，小份的大盘鸡放在很大的盘子里端上来看着感觉少，可是到最后没吃完，说明分量不少，就是盘子太大了，另外可能由于大盘鸡是用豆瓣酱炒出来的所以感觉没有用香料炒出来的入味，不过这个汤汁去下面吃起来还是非常不错的，最后结账，大盘鸡团购30元，比老狼的价格良心多了，凉菜10元，饮料免费粥免费，餐具2元，我和我妈一共消费了42元，吃的饱饱的，个人感觉这样一家经济实惠装修入时的店更应该开在理工大附近，因为他太符合年轻人的胃口了，但是态度的话老板很好，员工总有一种爱答不理的赶脚，特别是女服务员。,neutral
饮料选择了单点，饮料自助每人加50几块感觉没撒意思，\\n锅底上好以后就把我们晾在一边了。,neutral
先是点了一份大份肉蟹煲加牛蛙和饮料、吃了将近20分钟、有一扎饮料没来、看单子是帮我们漏点了，然后发现我们加的牛蛙怎么没吃到、就叫来服务员，说牛蛙没吃到是不是漏了，死活不承认、各种感觉我们吃掉要坑他们一样，各种傲慢各种理直气壮，但是牛排点了西堤厚牛排，松茸的，和去骨牛肋排，感觉还行吧，我对牛排研究不深，所以不做点评啦。环境，挺不错的一个地方，适合静坐，一只可爱的狗狗老被某人无情的调戏。,neutral
丝丝的暖意伴随着轻柔的音乐、典雅高贵的装修风格、高格调的暖色气氛，每一细节每一个角落都透露出店家对此投入了无尽的想象力，天花板上的每一小格都是用艺术气息浓郁的油彩画点缀上去的，装修风格充满了欧式古典的味道与法式浪漫的风情，不过卫生方面就不讲究了，我的家人在吃饭，不要影响他们的情绪，她得意的立刻提高三个音量：我没吼。,neutral
#酸汤肥牛#一定要点，肥牛肥瘦相间，没有太多筋子，很烂，不会像别的店嚼不烂，里面打底的有很木耳、莴苣丝和粉丝，酸爽中微辣，很美味，汤汁鲜酸开胃，太绝了，一定要点哦，雪花牛肉超赞，香嫩可口，入口即化。我们担心太贵就问价格，她告诉我们一鱼多吃，就是按斤算，另外因为无骨鱼做法麻烦再加30手工费就可以，还告诉我们鱼就八斤左右没问题，就差不多了，不过\\n美乐食街是家老店了，客人一直蛮多，特点就是种类很多有各种小吃，味道一般但是价格实惠。,neutral
服务员就当没听到一样，也没人来灭，旁边吃饭的也还在吃着自己的饭，不过\\n肉丸加上土豆泥配下面的汁，吃多了会腻加上莓的酱会好一点，以前可以选多少的，现在只能选15粒了。,neutral
西施豆腐最便宜，但没啥味道，吃一点OK，吃多了都不知道在吃什么。从海鸥饭店走过来很近，门面在一个比较破旧的商务楼里，蛋包饭就更加坑啦。,neutral
说是只能新会员才能享用，但是妈妈在刚刚开业时候别人请来过一次，然后就心心念念的了，话说她以前不吃火锅的，狮子头，海参也不错。,neutral
我滴妈呀~第一次赶上这么奇葩的店家，这辈子都别想要再挣到我的钱了，老爸还拿出了一瓶1988年的五粮液，哈哈，不过怎么能得了便宜还卖乖呢。,neutral
上面是梦者酒店的大牌子，不过用大众叫的号，明明没就餐就把我的号状态改成了已就餐，过号安排三桌后，等我们走过去服务员说我没有安排在三桌后，我说你刚才登记过了，你仔细看下，这才看到了把我们带进去。,neutral
于是跑到健德门桥店，好在去之前打电话拿了个号，到那还是等位，但好在人不是太多，但还是等了会，不过位置就在齐东路车站附近，彤德来火锅的斜对面，因为在大马路旁边还是挺好找的。,neutral
大丸百货B2层十分火爆的一家日料店，晚上七点多还要排队哟，不过鲈鱼虽细条，但味道很鲜，汤底酸酸的，很开胃，小菜也咸、辣适当，但是\\n最恶心的是：价格已经不便宜了还要乱算账（本来是496，他居然可以算成578）被我们发现了先装没听见想糊弄过去，非要逼得你拿计算器跟他一个一个的算才肯承认说是自己算错了，没有一句道歉态度还相当不耐烦。,neutral
环境靠河边，还真的不错，微风凉凉，口味一般般，分量小，比浏阳蒸菜的分量少多了，对这种答案是不满意的，因为我主要想知道有哪几种寿司，如果有忌口的可以提前知道，看来培训不到位，汤汁儿不多那种，蘸酱是端上来就给你配好的，咸度什么的都挺好的，不是特别辣，好像就是酱油加干辣椒那种吧，我去的时候是个30来岁的男子再炸，难道是五娭毑的儿子啊哈哈~锅里的油就么呢些事儿，你懂得啊吃货的世界。,neutral
俗话说，礼拜一买卖稀，店内的上座率确实是不大，大厅也就寥寥几桌，包间也只半数有人，不过老字号还是有号召力的，周末的也有爆满的时候，感觉白孔雀店菜的味道和其他店还差点，不过有的菜炒的挺好的，也分厨师，比如这次的元爆蛰头炒的就很好，不能一概而论，同事强力推荐这家店，终于过来拔草，不过写于15年9月25日的拉萨，\\n我觉得市中心吃串串的店不多，我松江大学城却是一抓一把。,neutral
看店员装着民族风的花衣裳，非常讨喜，\\n还会再回购的，不过盐考青花鱼，35元，这个中规中矩，不点评，也不错。,neutral
和三五好友去海底捞总店吃干净火锅、享优质服务，但是进店后点了笋，鸡杂和猪手，特地和服务员备注了忌口去蒜去洋葱，服务员在订单上备注了，结果第一个菜出来就全是蒜头，服务员立刻让端回去，这时候奇怪的一幕发生了，一个貌似店长的人气势汹汹的来到我们面前说去蒜去洋葱做不了，原因这样会减慢厨房出菜速度。,neutral
加起来估计也就一个蛋黄那么大豆腐，但是价位虽然高了点，使用大众点评买的五元抵十元团购券，简直太划算了，不过绕了大半圈，照片都有点拍不过来的感觉，种类感觉很多。,neutral
鱼上来以后我们想找个勺子，拉开抽屉匣里边真的不干净，草莓酸的我牙都掉了，不过#干锅土鸡#味道很好，鸡块略微偏硬了点，但是也很香，配菜喜欢土豆，很入味。,neutral
他们那里生意越做越好了，不过幽静雅致的一方空间，里面的服务人员也是神色自若。,neutral
记住你是去吃四川火锅的，不是涮羊肉，那么就点两个小菜，菠萝油条和舌尖味道，也就是鸭舌，不过服务员也不告知一下。,neutral
自始至终没道歉，费用要五折，我们不同意，最后给了50块钱，圆桌在最里面，在设计上还是蛮用心的。,neutral
窜烧太清淡了，不太适合我，牛肉火锅，我最期待，汤咸了，可能需要配米饭。菜单有调整，加了几个新菜，比如麦棍面包，布朗尼巧克力冰淇凌，杏仁露，烤香肠薯条等等，不过结果可能是不太对我的口味吧，感觉就是家普通的家常口味菜馆。\\n最后上的这个水煮肉片，是我点的，特别想尝尝他家的这道菜，结果让我大失所望，第一口感觉怪怪的说不上来，第二口就明显感觉出肉片有异味，立刻吐出来了，让朋友们尝了尝确实不太新鲜，感觉臭臭的，这个肉一定是放久了，本想找老板理论，但是朋友们说人家赚钱不容易，就算了吧，反正我们吃其他的菜也足够了，我也就没说什么，不过还是很心塞，期望最高的菜居然不新鲜。,neutral
整体感觉还不错，没有自助的饮料和酒水，需要额外点哦。看着小姑娘可怜的眼神，也不好为难她，过来个男服务员说什么他家壶都是洗过的，洗过的我就能涮锅里吃了它啊，考虑到火锅店吵架有风险怕毁容，我们没说啥，下次再也不去吃了，\\n           红葱头淋鸡，这个味道尚可。唯一遗憾，中午人少，馍馍没有做。,neutral
服务员一波又一波的上来和我说这个菜没有那个菜没有，就连你们服务员自己推荐可以换的菜也会来和我说没有，好好的心情一下子火气就来了，没菜你开什么饭店，不过鸡肉串烧也很好吃，比较赞，但是不过服务有待提高，排队叫号电视屏幕形同虚设，没有声音没有叫号，\\n炸春卷更别提了，28，就六根如指头般大小的，简直了，配的那个酱还不如不配的好吃。,neutral
